UserID,TimeSpentOnCourse,NumberOfVideosWatched,NumberOfQuizzesTaken,QuizScores,CompletionRate,DeviceType,CourseCompletion,EngagementScore,EngagementLevel,CourseCategory_Arts,CourseCategory_Business,CourseCategory_Health,CourseCategory_Programming,CourseCategory_Science
2256,43.80723965832391,18,0,66.49824796917778,11.586392148790136,1,0,31.97477752925164,2,0,0,0,0,1
5884,28.18269687228007,12,10,94.1353422917471,71.46083300283989,1,1,38.87348812453454,2,0,0,0,1,0
6613,23.030448467389693,19,2,77.9059089049036,60.85164381213314,0,1,32.44725339560122,2,0,1,0,0,0
7689,57.972052510750125,16,1,50.58792995763983,68.68008302128517,0,0,29.571348439226966,1,1,0,0,0,0
3525,48.31117543362921,8,1,73.53894198157215,27.302502680833097,1,0,32.8776941725249,2,1,0,0,0,0
8676,15.831812318564229,8,3,57.69566722770632,88.07532991099083,0,1,22.83842638565346,1,0,0,0,1,0
4971,18.34231150671392,1,10,94.45702470450414,95.45848893545268,0,0,34.66872348255975,2,0,1,0,0,0
8824,57.69438773592098,15,3,76.28071844927467,8.858397687915753,1,1,37.55920532724818,2,0,0,0,1,0
5706,55.10485716141915,7,0,95.63962225146376,27.52135273654501,0,0,40.22076096449457,0,0,0,0,0,1
534,55.86394428943108,8,9,64.56554102994765,48.34174397963365,1,0,33.78517228108189,2,0,0,1,0,0
8670,32.98578598216068,14,8,82.66367604794607,77.87485664991051,1,1,36.19654429117274,2,0,0,0,0,1
4791,20.42534946585923,14,1,82.29501374708029,91.8829763444506,0,1,31.86506702797875,2,0,0,0,0,1
3613,9.41931850930104,5,2,87.82053499165096,43.71110202378215,0,0,29.751637829169475,1,0,0,0,0,1
6363,25.92417926799936,0,4,75.77277245984553,81.0396315693059,0,1,28.518184006193543,1,1,0,0,0,0
3474,89.25393344133019,11,10,56.76677888094783,39.97656906859406,0,0,38.425741683723786,2,0,0,0,1,0
1868,15.38331496483288,9,6,68.51995986339934,62.21296775804532,0,0,27.074984652689718,1,0,1,0,0,0
5507,25.336886130688416,17,8,51.66734315272716,35.52405867446063,1,0,26.210842449342067,1,0,1,0,0,0
5205,71.75405749406046,13,4,69.95503786126196,73.15960696337237,1,1,38.01224170730947,2,1,0,0,0,0
7206,31.15341476163765,13,3,71.42332722801928,15.378256297774406,1,0,30.864612825500558,2,0,0,0,0,1
779,7.263004510246805,6,9,76.64547699562907,91.7811936500052,0,1,28.200983910533143,1,1,0,0,0,0
2865,29.860175886968044,10,8,53.90958235680667,65.49395281495659,1,1,26.087706366696253,1,0,0,0,0,1
6510,84.52316916652465,3,10,60.9399605543092,82.08607625402527,1,0,36.9861586162672,2,0,0,1,0,0
1966,48.6461212309329,15,7,50.975704716888025,5.25339583997082,0,0,29.45901323663433,1,0,0,0,1,0
6169,5.390339333406515,19,1,61.91313250331263,96.43641995136568,0,0,24.19420083100696,1,0,1,0,0,0
5771,75.81249592790248,10,8,54.94617403731694,2.5879528803503304,0,0,34.67010147821753,2,0,0,1,0,0
2411,14.260180720600037,10,4,81.32132465753607,87.68264339430827,1,1,30.383229926968827,2,0,0,0,1,0
7662,70.4583356400601,17,1,96.82681045186652,38.995894354309456,1,0,45.92054355077077,0,0,0,0,1,0
4972,47.9045528684744,3,7,73.8118941675695,30.113490001700303,0,0,33.416387766596245,2,0,0,0,1,0
56,94.79537180791952,20,6,52.79027331484232,29.724674674494523,1,0,39.18024891987821,2,0,0,0,1,0
1124,62.15176403267049,12,0,68.5289848842704,20.73056532878863,1,0,34.50601299116181,2,1,0,0,0,0
5149,96.9656118275627,20,4,66.61375665636797,88.62661990558598,0,1,43.157937125871676,0,1,0,0,0,0
3359,76.12062012772698,0,1,91.42328941247534,46.65935443740562,0,0,41.40869844673346,0,0,1,0,0,0
7213,83.81549925031031,13,5,57.955480325162775,65.36806328847605,0,1,36.86343396260469,2,0,0,0,0,1
6391,56.055438607234095,8,6,95.53721473806326,47.01084363061554,1,1,42.27114337072111,0,0,0,1,0,0
4573,17.30081413734693,12,6,81.76420249896019,56.83445218969844,0,0,32.083407294410506,2,0,0,0,1,0
3975,35.3292471200868,16,6,59.7637384252808,92.14140285175009,1,1,29.64838600919986,1,1,0,0,0,0
7638,26.22444321739912,5,10,95.03330485381936,53.24069357108697,1,0,37.18039123527765,2,0,0,1,0,0
588,61.77074855576471,12,9,52.75115518002939,18.543951940933955,0,0,32.224081294046464,2,0,0,0,1,0
7042,39.49071677717886,16,8,61.40028386789064,59.96418835390085,0,0,31.44841418025939,2,0,0,0,1,0
7406,14.928846962213884,5,9,75.90490366827942,32.822418431852554,0,0,29.128663553682326,1,0,0,0,0,1
72,29.16668401450197,16,9,55.03518136561788,61.48829959020728,1,1,27.960557532295716,1,0,0,1,0,0
6146,88.87131008116697,15,2,58.33335116207896,58.27175204032217,0,0,37.506841163233744,2,0,0,1,0,0
560,1.07816159822866,12,1,94.46211267919014,36.820086905474525,1,0,31.5727028914382,2,0,0,0,0,1
3048,68.21559700378633,3,10,51.644215839332816,94.5635216715493,1,0,31.26207221248138,2,0,0,1,0,0
5878,92.83619161982458,3,8,61.89694650003048,18.102285661243588,0,0,38.20959844157757,2,0,0,1,0,0
2632,56.4284333921214,16,9,50.92023644717698,54.89338164783671,0,0,31.633188944734943,2,0,0,0,0,1
4017,64.36894926203084,19,2,80.1884552619083,67.17434399593621,1,1,40.57294744573804,0,0,1,0,0,0
5252,68.22467937682154,0,10,71.36042635904,98.78857215176552,1,1,36.48857019553988,2,0,0,1,0,0
6268,38.4390096308402,4,9,78.5303147899868,22.2807430072004,1,0,33.91811617054728,2,0,1,0,0,0
387,81.24978097775595,14,6,75.00634792503942,64.79545868981707,1,1,42.026864953507896,0,0,1,0,0,0
2226,49.34515638742913,17,10,70.76001073681432,38.62123366889145,1,1,36.82013137078154,2,0,0,0,1,0
2317,36.96912308133199,7,7,50.09081422444866,31.653761831787907,0,0,25.251686421974355,1,0,0,1,0,0
8343,9.564417625035006,13,8,79.77014434999104,67.5555011525324,1,1,30.882638477503615,2,0,0,0,0,1
8193,2.05013491366162,14,10,57.854733640739454,96.64570526653397,1,0,23.74544437668093,1,1,0,0,0,0
5922,90.76749488468285,2,5,75.36955715011976,70.15823433276677,1,1,40.809016224278835,0,0,1,0,0,0
1118,96.97449819191196,15,6,70.62872132612098,22.029267049442748,0,1,43.77402607238045,0,0,0,1,0,0
6028,1.4751826569197029,17,5,91.2081512333441,33.05968060660487,0,0,32.937978248248776,2,0,0,0,1,0
7461,69.70797463663197,18,4,83.56050315351564,18.358134806758564,0,1,42.87558638064844,0,0,0,0,0,1
370,59.50069318989545,19,7,68.97943351696506,35.921665165396576,1,0,37.7339548292707,2,0,0,1,0,0
5823,94.08318509441604,1,0,77.85187803220695,98.120899609396,0,0,40.52053672665697,0,0,0,1,0,0
6076,58.49534810327306,6,1,75.34561172366847,78.12571142182469,1,1,34.79284617568969,2,0,0,0,1,0
5411,82.41980869161145,17,6,74.43385656639443,87.32230924888403,1,1,42.75572253440839,0,0,0,0,1,0
8183,76.75383009512196,20,5,81.13281665099029,54.08830029501016,1,1,44.155534412419044,0,0,0,1,0,0
7666,18.308854631154905,15,4,73.3465294971552,37.15968002613565,0,0,29.869552682754442,1,0,1,0,0,0
884,34.2949600229906,20,2,76.48675104107765,64.2132911774492,0,1,34.2791181164616,2,1,0,0,0,0
6770,10.255743796814986,12,4,83.06208555477524,20.453489217495523,1,0,30.64465954985927,2,0,0,0,1,0
3923,32.137239648701424,20,5,53.3084545659649,95.54439187215404,0,1,27.777239506555727,1,0,0,0,0,1
2944,11.150919273151755,19,1,60.938775774522895,26.687398224589497,1,0,24.938798201524186,1,0,1,0,0,0
1590,52.79265683194652,13,2,66.1955724775768,56.70814353418765,1,0,32.91134997302341,2,0,0,0,0,1
6014,24.32859086796901,1,2,76.52140026125713,35.02319704395954,1,0,28.12556643461156,1,0,0,0,1,0
5695,18.691905972328275,3,2,88.39562184652954,7.214183719663336,0,0,31.13322962897795,2,0,0,0,1,0
789,32.178389518434315,18,6,52.77602976553089,29.72649205951672,1,0,27.444919042977446,1,0,0,0,1,0
2848,18.52728615831134,11,10,55.727544184451446,22.72933508749924,1,0,25.383174763831477,1,0,0,0,0,1
2375,4.310360570548669,20,6,50.64066483031156,12.39693955121578,1,0,22.24806435179223,1,1,0,0,0,0
5958,67.15768428360927,3,1,57.904776855927736,82.84015316940652,1,0,30.429816227827985,2,1,0,0,0,0
5510,40.34793864103566,8,6,98.89233228725168,53.1466853959481,1,1,40.450328641561924,0,0,0,1,0,0
4481,18.32468604630781,18,9,89.60525913298054,9.19496624790661,0,0,36.84002122822957,2,0,0,0,0,1
1784,64.84572606262678,13,4,54.33601652876057,35.3868781726208,0,0,32.08303564990099,2,0,0,1,0,0
5653,20.37415539100092,17,10,99.60933017895208,27.672492660061263,1,1,40.26014702406579,0,1,0,0,0,0
4093,89.59615361390192,13,9,83.34891323882951,10.85243150291242,1,1,46.6419816221512,0,0,0,0,1,0
7865,47.71245450892376,13,6,74.08247386155782,68.84708823624493,0,1,35.48298397007362,2,1,0,0,0,0
6685,87.71268641532818,18,0,61.08342958011875,28.069630315698856,0,0,38.2533124287947,2,1,0,0,0,0
1204,17.905268061588178,13,9,82.52248908689137,52.96620090478664,0,0,33.48969497715328,2,0,0,0,1,0
1195,79.19659748251834,0,7,87.19517159898491,24.999774727643945,1,0,42.37393902654877,0,0,0,1,0,0
666,38.92386760292417,3,1,50.31630767780751,93.81850367628944,0,0,23.071188471868602,1,0,0,0,1,0
4908,58.51047592638156,9,6,52.83192950453359,37.11839006616762,1,0,30.131464518108757,2,0,0,0,0,1
1686,57.85506043114878,0,9,86.85786021381361,84.37233091504496,0,1,38.99126894175086,2,0,1,0,0,0
5100,93.07066526348343,1,0,60.53403310020228,52.93471476424594,0,0,35.1429296774877,2,0,1,0,0,0
7916,59.94196328834045,9,7,67.79992611276302,41.254372565350806,0,0,35.159531225730184,2,0,0,1,0,0
1142,40.17873815488808,14,9,90.91436387849107,77.10917218837076,0,1,40.24648203142718,0,0,0,1,0,0
3597,60.137580796807455,17,7,88.1027089769385,92.41058055393673,1,1,43.12557723650689,0,0,0,1,0,0
8118,35.50207418332751,10,1,65.35932408086911,46.95031769349971,0,0,28.578170577259684,1,0,0,1,0,0
6130,54.106525043937424,1,1,58.26789887046433,58.64483879209305,1,0,27.729544169048033,1,0,0,0,1,0
1077,79.98243484865216,16,4,54.71128283924578,30.68798404623108,1,0,35.610223124531124,2,0,0,1,0,0
5214,75.81528232674688,2,10,99.35493125896735,92.52615379869654,0,1,46.71323019650464,0,0,0,0,1,0
3860,42.155419605834986,0,3,51.73431176031784,38.73592479846653,1,0,23.948269057145648,1,0,1,0,0,0
8379,31.37697493955921,12,1,52.86745766036173,7.580487252033963,0,1,24.548092787229177,1,1,0,0,0,0
7074,4.984232291305819,16,2,76.68609265298286,40.11656970679195,0,0,28.142989608329906,1,1,0,0,0,0
2877,98.53552526519827,12,2,97.38603338075464,71.19940046605315,1,1,50.272204561962084,0,0,0,1,0,0
4877,16.834139434325934,12,4,58.86273386886467,28.646652200088283,1,0,24.56896525883807,1,0,0,0,1,0
5511,21.831627890410303,7,9,50.60106838152045,99.83329122213576,1,1,23.24001353472999,1,0,0,0,0,1
7442,54.05766331977805,14,3,63.96710820778133,39.02351686669386,0,0,32.98051185989445,2,0,0,0,0,1
2622,51.88905112811108,11,9,85.69671616717372,95.83348589572812,1,1,40.09904405321211,2,0,1,0,0,0
7790,87.87700871338782,1,7,79.7184586255328,10.557928404306685,1,0,41.92339915606965,0,0,0,0,0,1
1493,56.32524622451199,9,2,82.44738125589517,35.41385556269834,0,0,37.50275869718071,2,0,0,0,1,0
1890,77.71345979304192,11,4,60.14561720767664,42.37733029975781,1,0,35.68210792505054,2,0,1,0,0,0
7278,88.78591193135394,8,1,88.00488985775661,75.10075224738883,1,1,44.50293110497069,0,0,0,0,0,1
5907,94.50430010467912,19,5,86.56872409297803,59.4480096346186,0,1,48.75139124673565,0,1,0,0,0,0
3609,50.73787655453255,4,1,77.35429461339794,73.11879486031434,0,0,33.539106163835235,2,0,1,0,0,0
2845,24.772535424700468,2,6,60.64811289653069,55.92642281521586,1,0,24.793490245405287,1,0,1,0,0,0
8905,8.562938362735263,12,2,85.39278752043965,53.75173918518408,0,0,30.47916516142424,2,0,0,0,1,0
8013,67.67813621973879,9,8,96.51226094574956,40.71444525267157,1,1,45.44574280327785,0,1,0,0,0,0
1653,30.881631428396616,18,7,99.9401715849246,29.76056794644085,0,1,41.64074513258877,0,1,0,0,0,0
3104,62.75048230445457,19,5,82.29585510966669,23.38565078712741,0,1,41.753843347701824,0,0,0,1,0,0
882,80.33578201090003,1,6,68.30933256017019,29.020188093931388,0,0,36.86324053001306,2,0,0,1,0,0
803,16.221181898188892,3,5,68.86480740811578,85.9294478716927,0,0,25.669254964108735,1,0,0,0,0,1
8665,50.051684743468,6,10,85.81696693061417,10.724503497735329,1,0,38.934393333008494,2,0,1,0,0,0
6742,47.88042504299016,1,9,66.35236045143485,21.60121334677283,0,0,31.274184643168685,2,0,0,1,0,0
5944,33.75994972472458,3,4,59.78848952265402,73.86174997068665,1,0,25.82333780724663,1,0,1,0,0,0
8711,18.867817798745133,6,0,58.9145379667229,19.92278208615004,0,1,22.450568593790994,1,1,0,0,0,0
6573,32.56632908472166,11,4,59.26368801637567,99.23097766576689,1,1,27.291045640162597,1,1,0,0,0,0
4547,31.829158859442924,13,8,88.79997606818358,75.78994122539446,0,1,37.5992414151548,2,0,1,0,0,0
3947,44.49102396047169,4,7,73.1296513622235,35.923695425490656,1,0,32.82727972155195,2,1,0,0,0,0
6425,25.10194718520481,4,1,79.04524714002045,23.656438181730945,1,0,29.431924635343,1,1,0,0,0,0
5994,40.17132149553529,8,8,65.69512026341233,44.70433057963776,0,0,31.01937394822005,2,0,0,0,1,0
7030,76.90308455951477,14,4,97.49010456240386,36.58252100515266,1,1,47.42958658943381,0,1,0,0,0,0
3076,98.43233098883827,9,6,73.28705432128754,17.43498182411458,1,1,43.45393587437715,0,0,1,0,0,0
2059,13.135732494211116,1,0,58.86207442755071,11.991117249706695,1,0,20.253054177223213,1,0,0,0,0,1
8302,51.34921426500279,11,9,50.3088414748816,76.80188073660499,0,1,29.385511010164983,1,0,1,0,0,0
3414,8.4271868003989,5,5,66.79359271430963,12.888288661064983,1,0,24.10497143836469,1,0,1,0,0,0
939,31.216238482757053,19,7,64.27319014466505,58.802102874235615,1,0,31.230879970295785,2,0,0,0,1,0
477,59.58898285866927,9,10,81.53558186542801,90.68004290742326,0,1,40.056691474188874,2,0,0,0,0,1
3556,18.52710266493073,0,8,75.1874630438344,67.4839191716105,1,0,28.13111739283785,1,0,0,1,0,0
3594,59.16861544283003,1,10,51.64113372622541,20.039915116096097,0,0,29.17269089757703,1,1,0,0,0,0
1345,92.40665131872302,15,3,58.80530848788975,70.31571849269996,0,0,38.56478978373707,2,0,1,0,0,0
835,26.47918038176177,12,3,53.32309513413638,82.64736578484064,0,0,24.36318100895803,1,0,0,1,0,0
8347,61.3029415991164,6,5,67.5597266986997,3.1297527045951123,1,1,34.082447497450865,2,0,1,0,0,0
8926,47.72185492708941,9,7,73.82152217507765,96.69099304824472,0,0,34.76639053939939,2,0,1,0,0,0
3623,34.746777418809714,13,5,67.53447912690189,47.85145895827162,0,0,30.904763673456312,2,0,0,1,0,0
6321,45.09793385331699,11,10,57.2670366980712,69.30277448302255,1,1,30.627739103018417,2,1,0,0,0,0
396,82.24351447509339,18,2,71.55951277330189,52.19673094475673,0,0,40.97168643750737,0,0,0,1,0,0
2836,76.53193897264455,20,3,84.43422577373849,50.264123895466696,0,0,44.54601674719757,0,0,0,0,1,0
665,69.4945269079236,0,0,74.51250518353177,13.17629561639666,0,0,34.862766398485775,2,1,0,0,0,0
3616,71.89663640719701,16,9,96.0955325975932,61.89186423344151,0,1,47.970054332573426,0,0,1,0,0,0
7708,82.06445702219767,18,3,92.82687617682949,40.25771375720974,0,0,47.599665117044424,0,0,1,0,0,0
7856,49.2627255834077,1,10,87.26733037996584,42.85414378823681,1,0,38.07748971900314,2,0,1,0,0,0
163,24.171719726732416,12,3,76.09403635092536,49.15443838710072,0,0,30.779120456089444,2,0,0,1,0,0
1730,78.27165847294515,14,3,88.17483126057289,8.545381815700315,1,0,44.60134790330199,0,0,1,0,0,0
8501,82.11526872345533,15,4,84.77362674580374,57.64607854070216,1,1,44.78283639396308,0,0,0,0,0,1
955,93.42792240567432,10,7,94.62410217812432,24.48497728624289,1,1,49.464256686458675,0,0,0,0,1,0
8358,9.660480969341878,12,6,83.93299315649915,57.91096298663542,0,1,31.358784521431282,2,0,0,1,0,0
5626,67.72859173348714,7,10,91.02556288793107,6.854898722288194,0,1,43.908815378407,0,1,0,0,0,0
5824,69.59800600524001,8,6,97.68017657739284,98.04236260839612,1,1,45.35169405416105,0,0,0,0,0,1
5075,11.346248701629683,12,6,77.40996967939827,77.34441270163774,1,1,29.705315670112824,1,0,0,0,1,0
7819,58.41834872475631,0,6,67.47635650498569,9.872020850276453,1,0,32.438209721951836,2,0,0,0,0,1
374,78.17363650056936,18,8,86.30562086972179,88.72940486978189,0,1,46.34294083101902,0,1,0,0,0,0
2754,45.05684968881017,16,1,56.55939498776891,66.26481754582062,1,0,29.0380514403165,1,0,0,1,0,0
1832,63.37342317670138,9,7,86.36465709719891,81.75020945837637,1,1,41.34661330096593,0,0,1,0,0,0
4073,77.55709997132317,3,5,78.66834947450637,35.88312337982534,0,0,39.65078283719008,2,1,0,0,0,0
4477,81.6644081619537,15,1,97.84581733403508,66.82247263570339,0,1,47.78333866936219,0,0,0,0,0,1
801,90.67908960993128,19,2,91.92506697719406,59.24922797999057,0,0,48.829756222945846,0,1,0,0,0,0
7154,41.67347457061006,8,4,79.7365441131573,84.02006559083085,1,1,34.382188656657,2,0,1,0,0,0
2337,16.870594912041316,9,5,80.30077921063332,41.79387534888964,1,0,30.596940847357434,2,0,0,0,0,1
8658,73.34546788347664,4,9,94.86959588701512,52.944290259567126,0,1,45.103062985130336,0,0,0,1,0,0
8194,86.30405839420777,19,4,63.17645230531278,32.27535497499182,1,0,39.977666202551234,2,0,1,0,0,0
4194,42.547556923569566,5,9,67.1112521194992,75.78517011059516,0,0,31.46193588209228,2,1,0,0,0,0
5017,43.944655818529895,11,1,82.60099053787216,94.12913163002156,1,1,35.50033520869703,2,0,0,0,0,1
6287,28.759023680444702,2,10,80.2522201260422,29.0169581562416,1,0,32.512290300292705,2,0,1,0,0,0
3735,42.03756210962793,1,1,66.9264083071922,54.37000467109752,0,0,28.154683671890687,1,1,0,0,0,0
1366,47.605476846372696,13,6,53.0175532476329,96.91122762696406,0,1,29.14425180663695,1,0,1,0,0,0
3245,9.141088929549452,20,4,97.44049447522528,19.011112797749185,0,0,36.59754434988648,2,0,0,1,0,0
6405,48.708849314764215,16,9,56.09999478258438,57.976310881134616,0,0,31.79759131143287,2,1,0,0,0,0
1640,84.72874295425055,2,8,92.29347186598608,69.35072730841915,1,1,45.63921529156092,0,1,0,0,0,0
7593,35.96228582597124,4,0,86.88619783111699,73.9792576500326,1,0,33.45907079800992,2,0,1,0,0,0
2959,24.0012190464778,15,10,53.0980471497163,29.847384438378377,0,0,26.499633573280896,1,1,0,0,0,0
8174,40.10901303246835,16,5,59.27176671319339,41.95893783373082,1,0,30.081152359802317,1,0,0,1,0,0
5093,37.77027428732998,5,9,94.57091716263132,12.335015844952355,0,0,38.83992452050879,2,0,1,0,0,0
2066,50.12572846950251,20,6,83.97286008936459,40.17378620574258,1,1,40.494489151319826,0,0,0,0,0,1
7669,36.55188435379212,9,7,51.65371065785695,59.17608615621865,1,0,26.105452381039665,1,0,0,0,1,0
1296,30.198182444582567,13,0,59.68461579660723,88.519175515735,1,0,26.33105757900703,1,0,1,0,0,0
3237,16.24343884463908,10,0,79.1448934216441,13.258170690357485,0,0,28.967287018528264,1,0,0,0,1,0
339,99.55287746258875,12,6,90.86201212554865,25.358249067715764,1,1,49.61812158093057,0,0,0,1,0,0
5855,20.88427038906052,20,6,77.13416299423606,50.70034216336309,1,1,33.179417568301716,2,0,0,0,0,1
1938,94.3865413273196,19,6,92.57882215130871,52.74662850537772,0,1,50.81322408431014,0,0,1,0,0,0
7748,74.1275433026207,5,7,62.192953114705205,32.30676663478464,1,0,35.11084372888328,2,0,0,1,0,0
969,70.64930567797151,16,9,83.17720380772573,6.031616265544482,1,1,43.87003616435259,0,0,0,0,0,1
805,75.9894360215872,2,5,74.76789211008527,66.08319827253236,1,1,37.96846611691127,2,0,1,0,0,0
2199,19.985572371073427,12,6,84.50558862792576,29.12934727081582,0,0,33.38907961517094,2,0,0,0,0,1
7013,43.90470396337914,16,8,74.05123978388724,43.60334125974828,0,1,36.038218648574414,2,0,0,1,0,0
1361,78.947535992561,20,8,94.14540659122652,97.64444789914316,0,1,49.29417845602893,0,0,0,1,0,0
6442,49.437950363863216,8,8,57.1346487719527,1.830909631970168,0,0,30.11922569708119,1,0,0,0,0,1
1400,29.3998206232966,15,5,54.732575520101896,55.23144778429035,1,0,26.561740368223955,1,1,0,0,0,0
7739,54.845943650601605,8,8,55.490055599519856,35.15802133679015,0,0,30.599286536964243,2,0,0,1,0,0
6716,21.257921783342965,20,6,84.52948375601738,1.2436366626882522,1,1,35.46527104780695,2,0,0,0,0,1
2158,69.87208865831856,3,9,83.55924501002336,62.2334335981641,0,1,40.85474946150435,0,0,0,0,0,1
8085,18.89681952923196,2,7,54.20073763412885,58.463691775048034,0,0,22.081648805500407,1,0,0,0,0,1
7419,99.48061511813518,0,2,98.76803240391384,72.75238239301679,1,0,48.09692044243848,0,0,0,0,1,0
1627,48.1854251747435,11,10,68.61026260619072,72.58356550834964,0,1,34.58645531331105,2,0,0,1,0,0
8014,42.94532768738921,17,0,94.90019451527752,16.100863941167752,0,0,40.11021733831331,2,1,0,0,0,0
6331,6.542048201306952,13,0,75.71881153161763,65.94986704036681,1,0,26.88321213572054,1,0,0,0,0,1
8680,16.636690869755043,14,5,60.72019583153129,47.72976318640071,0,1,25.830663106015294,1,0,0,0,0,1
2117,22.92860403453142,9,6,62.49171510079065,29.618637278553106,0,0,26.62466325645285,1,1,0,0,0,0
4685,36.32282930983852,3,4,67.06988875196626,28.466191288622856,0,0,28.46907590136081,1,0,1,0,0,0
5731,84.93123676592457,9,8,53.78628771318781,81.8365801537962,0,1,35.73350893182276,2,0,0,1,0,0
3184,78.8320842506231,13,7,70.91920631722269,85.21428585391418,0,1,40.415537060278965,0,1,0,0,0,0
1348,45.78002428579531,19,8,63.02429643509021,29.13381717133729,1,0,33.75769330197022,2,0,0,1,0,0
5036,35.830862811594336,19,3,98.91252170183252,31.807705190126622,0,0,41.33331181663674,0,0,0,0,1,0
530,64.82727776079994,1,3,74.00707891363771,2.640207490361146,0,0,34.941033671035306,2,0,0,1,0,0
1642,65.80749815803082,11,0,69.48883325227527,95.38439105578956,0,0,35.22199964412813,2,1,0,0,0,0
8649,86.93139940027494,12,8,80.46775598327942,64.82116909890478,1,0,44.787978687033316,0,0,0,0,0,1
8853,51.0281967767372,0,6,76.08067391761148,51.80751517114503,0,1,33.68927759509614,2,0,0,0,1,0
2531,80.20538638718577,5,7,73.62633165469065,61.326617962424734,0,1,39.63486904610063,2,0,1,0,0,0
6938,83.11521733640478,8,10,56.35117863485685,44.53201583399113,0,0,36.50609271100991,2,0,0,0,1,0
5309,85.4580275265466,10,9,73.78068556258414,94.10528365114187,1,1,42.33665062355362,0,0,0,1,0,0
315,96.18034020681075,4,3,98.42774545425983,28.930921395353398,0,0,48.60078487350388,0,0,1,0,0,0
1012,29.59218702545487,3,8,94.64083193045444,6.098556161713575,0,0,36.648843243718204,2,1,0,0,0,0
5555,83.02531901677789,5,10,58.874693920479785,88.48540505632171,0,0,36.55696559916395,2,0,1,0,0,0
2851,1.814090007500261,16,4,56.52525382970545,85.96291964797803,1,0,22.084112350261684,1,1,0,0,0,0
3019,30.821349058165666,20,9,93.35191704900112,72.33541294033398,0,1,40.67341794517016,0,0,0,0,0,1
4076,36.74886442202022,18,5,90.215286027235,77.11815357190372,0,1,39.21938140413414,2,0,1,0,0,0
6827,75.28850378197946,0,0,77.9205788232107,9.657194211786535,1,0,36.92810432771951,2,0,0,1,0,0
5665,40.65894203642196,2,8,80.60625710935486,74.31134063733414,0,1,34.20048669936241,2,1,0,0,0,0
3028,52.60550762858251,11,1,96.45796460382448,65.26578889131947,1,1,41.21638075429219,0,0,0,0,0,1
645,94.11319280919182,1,7,70.17089882711474,71.42272457515233,1,1,40.181644353788954,0,0,0,1,0,0
6663,62.831304955822056,17,1,60.4407448829644,70.32596951132818,1,0,33.631858356937286,2,0,1,0,0,0
7482,48.103585381738846,5,3,67.29970458438484,73.9729024339501,0,0,30.838556744028445,2,0,0,1,0,0
6307,86.61423197798965,16,2,92.98681929648356,44.274138905430696,1,0,47.7266075449832,0,1,0,0,0,0
4481,18.32468604630781,18,9,89.60525913298054,9.19496624790661,0,0,36.84002122822957,2,0,0,0,0,1
3226,50.761340692578,13,10,73.98464731176873,67.83249625348517,1,1,37.122435518194656,2,1,0,0,0,0
2012,70.50762164956961,17,2,64.8667605921049,66.6852926794016,0,0,36.621400074553996,2,0,1,0,0,0
3574,87.83833513674823,15,5,62.99081790822598,91.15759289648476,1,1,39.55814569708247,2,0,1,0,0,0
4826,93.92029695955236,3,9,88.2161438571586,47.994425495381535,0,0,46.580496609867005,0,0,1,0,0,0
8831,3.900076795531695,12,9,53.61964471115687,55.572479859925984,0,1,22.067907236542766,1,0,0,0,1,0
3322,61.60445585159142,5,4,50.26206684046353,84.63846798907831,0,0,28.437422105425515,1,0,0,1,0,0
4394,1.3890028207995624,12,7,86.39382213320387,6.7939553882042425,0,0,30.888167147705083,2,0,1,0,0,0
4366,59.81635918926709,14,6,97.72195682799028,90.35167821326266,1,1,44.98353170246516,0,0,0,1,0,0
7395,89.03926074535207,0,2,78.67581638884226,78.43383560772322,0,0,40.18981185081605,0,0,0,0,1,0
8447,44.09384181803786,2,0,94.27588599320111,32.77526053945508,0,1,36.679657325207145,2,0,0,0,0,1
7978,70.77364505132496,0,3,61.33383576196677,13.386572166983102,0,0,31.979406837828524,2,0,0,0,1,0
5502,34.3557606214398,2,4,78.31427345625072,20.501277887948856,1,0,31.25831894873438,2,0,0,0,1,0
3589,41.37814253350042,3,3,91.70276887046836,84.52965249643374,1,0,36.488896317170585,2,0,1,0,0,0
6346,26.47685683076369,4,9,82.37960346119334,65.68746199734854,0,1,32.91971526789547,2,0,1,0,0,0
5275,99.83238610781684,12,3,56.824239995237,99.83580130291348,1,0,38.617101497978126,2,0,1,0,0,0
8371,74.68381299012225,7,6,87.19310223590055,84.07205305924315,1,0,42.89101700899217,0,0,0,0,0,1
5946,95.92129447162591,10,4,56.56712629175199,39.61513757431375,1,0,37.65597089241826,2,0,0,0,1,0
8166,47.49518728386653,18,2,65.26454149157819,39.62124893540009,1,0,32.82849615856943,2,0,1,0,0,0
6489,25.718425369593177,9,0,99.3329361510362,61.1415804213893,0,1,36.49919741183763,2,0,0,0,0,1
8282,20.22204566403645,5,4,74.28491940024352,0.9484770094073224,0,1,28.195444039599618,1,0,0,0,1,0
5962,65.72615142402806,11,0,86.6128756372534,25.695808716760293,0,0,40.34456994750107,0,0,0,0,1,0
8700,65.48863551139075,15,3,56.51296380265375,45.69785649209054,1,0,33.03184353284646,2,0,0,1,0,0
1980,14.34379270682637,17,0,82.6006372965515,55.24220133524926,0,0,31.2720738761942,2,1,0,0,0,0
8987,20.587610318088775,15,6,98.0368671347722,49.23410616827822,0,1,38.24682999768764,2,1,0,0,0,0
